"payment_id","loan_id","paymant_amount","payment_date","payment_method","status"
"2924","912","5425.51","2024-07-17","Debit Card","Completed"
"2925","263","8370.47","2024-09-18","PayPal","Failed"
"2926","400","5716.89","2023-11-05","Bank Transfer","Pending"
"2927","272","9434.48","2024-08-13","Cash","Completed"
"2928","482","710.57","2024-03-17","Cash","Completed"
"2929","31","9740.04","2024-09-03","Bank Transfer","Completed"
"2930","700","252.89","2024-05-27","Cash","Pending"
"2931","543","9746.24","2024-08-12","Cash","Pending"
"2932","362","7701","2024-08-26","Bank Transfer","Failed"
"2933","83","5914.09","2023-11-08","Credit Card","Pending"
"2934","165","5718.79","2024-01-06","PayPal","Failed"
"2935","239","3328.17","2024-02-17","Credit Card","Pending"
"2936","561","9961.11","2023-12-03","Bank Transfer","Completed"
"2937","384","4298.45","2023-11-29","Cash","Failed"
"2938","12","8577","2024-09-12","Debit Card","Pending"
"2939","385","1541.09","2023-12-19","Cash","Completed"
"2940","926","9148.08","2024-01-26","Cash","Failed"
"2941","965","1332.7","2024-09-03","Debit Card","Pending"
"2942","890","3721.82","2023-12-08","PayPal","Completed"
"2943","405","1406.17","2024-08-09","Debit Card","Failed"
"2944","384","2186.11","2024-02-17","Credit Card","Completed"
"2945","557","5419.97","2024-06-21","Bank Transfer","Completed"
"2946","51","8559.11","2023-12-20","Credit Card","Completed"
"2947","183","7523.04","2024-08-05","PayPal","Completed"
"2948","238","8765.03","2024-06-10","Debit Card","Failed"
"2949","820","4149.52","2023-11-14","Cash","Failed"
"2950","513","9281.18","2024-07-06","PayPal","Pending"
"2951","227","1529.86","2024-01-16","Credit Card","Completed"
"2952","395","8709.29","2024-09-10","Bank Transfer","Completed"
"2953","18","9803.58","2024-05-22","Bank Transfer","Failed"
"2954","887","1345.19","2023-10-23","Debit Card","Pending"
"2955","304","4877.78","2024-01-06","Bank Transfer","Completed"
"2956","415","6102.34","2024-09-01","PayPal","Pending"
"2957","870","5115.82","2024-04-14","Debit Card","Pending"
"2958","545","2290.74","2023-12-28","PayPal","Failed"
"2959","329","3034.47","2024-04-06","Bank Transfer","Pending"
"2960","363","2662.01","2024-08-20","Debit Card","Pending"
"2961","480","6280.11","2024-02-09","Debit Card","Completed"
"2962","223","7271.78","2023-12-05","Credit Card","Pending"
"2963","553","5605.44","2024-08-11","PayPal","Failed"
"2964","494","7063.58","2023-10-08","Debit Card","Pending"
"2965","443","7351.69","2024-03-28","PayPal","Pending"
"2966","177","6431.34","2023-11-12","PayPal","Failed"
"2967","552","9048.39","2024-09-03","PayPal","Pending"
"2968","31","8322.57","2024-02-23","Credit Card","Pending"
"2969","275","8074.38","2024-02-09","Debit Card","Pending"
"2970","979","8204.06","2024-07-18","Cash","Failed"
"2971","983","4760.14","2024-07-30","Credit Card","Completed"
"2972","616","3118.9","2024-04-21","Credit Card","Pending"
"2973","589","3893","2024-06-13","Credit Card","Completed"
"2974","476","4245.75","2024-04-10","Bank Transfer","Completed"
"2975","472","908.77","2024-08-19","Cash","Failed"
"2976","237","7224.52","2023-11-02","Debit Card","Pending"
"2977","533","5034.75","2024-05-25","PayPal","Completed"
"2978","630","366.72","2024-09-16","Cash","Completed"
"2979","124","8642.89","2024-02-26","Credit Card","Pending"
"2980","852","9933.78","2024-01-15","Bank Transfer","Pending"
"2981","106","293.56","2024-03-27","PayPal","Failed"
"2982","966","7609.4","2024-06-25","Cash","Failed"
"2983","636","3083.92","2024-08-01","PayPal","Pending"
"2984","877","7342.23","2024-05-19","Debit Card","Pending"
"2985","773","3026.5","2024-06-26","Debit Card","Failed"
"2986","288","1406.57","2024-03-10","PayPal","Failed"
"2987","880","4442.21","2024-02-26","Credit Card","Completed"
"2988","250","5933.28","2024-07-05","Debit Card","Failed"
"2989","817","6980.62","2024-08-29","Cash","Pending"
"2990","742","7061.33","2023-11-02","Credit Card","Pending"
"2991","889","8711.32","2024-01-19","Credit Card","Pending"
"2992","451","5291.7","2024-08-24","PayPal","Pending"
"2993","547","2862.03","2024-05-19","Credit Card","Failed"
"2994","924","3507.97","2024-02-21","Debit Card","Completed"
"2995","213","6322.52","2024-07-18","Bank Transfer","Pending"
"2996","58","4661.7","2024-01-22","Bank Transfer","Completed"
"2997","969","5952.76","2024-03-13","Debit Card","Completed"
"2998","40","3762.5","2024-09-23","Cash","Pending"
"2999","332","4030.23","2023-10-27","Cash","Completed"
"3000","788","2177.55","2024-01-09","Bank Transfer","Failed"
"3001","676","629.33","2023-10-15","Cash","Completed"
"3002","513","6219.19","2023-10-30","Bank Transfer","Completed"
"3003","913","8614.33","2024-07-15","Bank Transfer","Failed"
"3004","789","4866.42","2024-05-16","Credit Card","Failed"
"3005","63","5743.56","2024-06-30","Debit Card","Pending"
"3006","793","1368.39","2023-10-10","PayPal","Completed"
"3007","999","3232.08","2024-03-13","Credit Card","Pending"
"3008","390","5298.57","2024-03-25","Credit Card","Completed"
"3009","43","2466.37","2024-09-04","Cash","Failed"
"3010","566","2412.86","2024-06-05","PayPal","Completed"
"3011","337","5846.39","2024-09-12","Credit Card","Pending"
"3012","949","3236.52","2024-02-07","Cash","Failed"
"3013","540","6141.46","2024-02-02","Debit Card","Completed"
"3014","278","2159.64","2024-07-21","Credit Card","Failed"
"3015","285","8596.55","2023-10-22","Bank Transfer","Pending"
"3016","901","5718.07","2024-07-06","Bank Transfer","Pending"
"3017","494","5386.67","2024-06-06","Debit Card","Failed"
"3018","869","6865.77","2024-06-04","PayPal","Failed"
"3019","571","3649.54","2024-08-17","Bank Transfer","Completed"
"3020","35","4398.29","2024-05-16","PayPal","Failed"
"3021","941","6379.24","2023-11-23","Bank Transfer","Completed"
"3022","730","2291.36","2023-10-08","Bank Transfer","Failed"
"3023","298","1792.61","2024-08-11","Bank Transfer","Failed"
"3024","704","8351.96","2023-10-13","Cash","Completed"
"3025","375","8747.89","2024-03-07","Bank Transfer","Completed"
"3026","536","975.33","2024-09-20","Credit Card","Completed"
"3027","96","5899.53","2023-12-24","PayPal","Completed"
"3028","643","7560.09","2023-10-14","Bank Transfer","Failed"
"3029","706","1024.65","2023-11-28","PayPal","Pending"
"3030","76","8576.21","2024-04-14","Bank Transfer","Pending"
"3031","950","3200.68","2024-03-25","Cash","Failed"
"3032","182","8801.79","2023-11-05","Cash","Pending"
"3033","139","6523.11","2024-01-27","Debit Card","Failed"
"3034","964","4096.54","2023-11-25","Debit Card","Pending"
"3035","757","3354.92","2024-05-23","PayPal","Pending"
"3036","198","6284.84","2024-07-17","Cash","Completed"
"3037","987","3310.03","2024-08-16","Debit Card","Pending"
"3038","990","8897.7","2024-05-09","Debit Card","Failed"
"3039","523","8738.55","2023-11-12","Debit Card","Failed"
"3040","157","7244.5","2024-04-01","Credit Card","Completed"
"3041","196","2865.76","2024-08-30","PayPal","Pending"
"3042","261","2019.12","2024-06-06","PayPal","Failed"
"3043","7","162","2023-11-26","Cash","Completed"
"3044","442","6740.39","2024-06-28","Bank Transfer","Pending"
"3045","306","5369.66","2024-05-18","Debit Card","Failed"
"3046","765","8413.28","2024-03-10","Credit Card","Pending"
"3047","365","2133.44","2023-10-24","Cash","Completed"
"3048","271","2786.32","2023-11-22","Credit Card","Failed"
"3049","260","1820.63","2024-07-11","Credit Card","Pending"
"3050","177","958.57","2024-08-03","Debit Card","Completed"
"3051","909","9715.67","2024-09-21","Debit Card","Pending"
"3052","844","9056.3","2024-02-06","Bank Transfer","Completed"
"3053","711","7376.01","2023-10-21","Debit Card","Failed"
"3054","255","5150.31","2024-02-25","Bank Transfer","Pending"
"3055","545","5779.49","2024-06-02","Credit Card","Failed"
"3056","90","3597.01","2024-07-25","Bank Transfer","Pending"
"3057","678","565.75","2024-08-27","Cash","Pending"
"3058","310","2684.96","2024-01-04","Debit Card","Completed"
"3059","848","461.81","2024-07-14","Debit Card","Pending"
"3060","644","4519.32","2023-10-30","Credit Card","Completed"
"3061","367","6834.74","2024-08-04","Debit Card","Failed"
"3062","435","3923.32","2024-09-18","Credit Card","Failed"
"3063","893","2791.6","2024-04-13","Bank Transfer","Completed"
"3064","885","9873.12","2023-11-30","Debit Card","Completed"
"3065","74","408.71","2024-03-28","Bank Transfer","Completed"
"3066","973","9738.31","2024-04-15","Cash","Pending"
"3067","882","1902","2024-06-12","Cash","Failed"
"3068","280","9184.63","2024-06-07","PayPal","Completed"
"3069","35","7806.43","2024-04-11","Bank Transfer","Completed"
"3070","821","7759.44","2024-04-05","PayPal","Failed"
"3071","34","8137.37","2024-04-08","PayPal","Pending"
"3072","260","4964.65","2024-05-21","PayPal","Failed"
"3073","561","6793.99","2024-04-19","PayPal","Pending"
"3074","623","7711.23","2023-10-02","Cash","Failed"
"3075","359","4242.95","2023-12-21","Cash","Pending"
"3076","9","2117.89","2024-05-14","Cash","Pending"
"3077","641","9151.52","2023-11-05","PayPal","Failed"
"3078","127","4093.66","2024-07-04","Credit Card","Completed"
"3079","895","2901.68","2024-07-14","Cash","Completed"
"3080","369","7050.25","2023-11-11","Debit Card","Failed"
"3081","26","5142.16","2024-02-08","Debit Card","Failed"
"3082","740","6977.66","2024-06-25","Debit Card","Completed"
"3083","550","8913.38","2024-01-22","PayPal","Completed"
"3084","652","9388.93","2024-06-04","PayPal","Completed"
"3085","811","1250.48","2024-08-15","Cash","Completed"
"3086","233","8235.76","2023-11-21","PayPal","Completed"
"3087","16","4404.04","2023-10-29","Bank Transfer","Failed"
"3088","129","8458.49","2024-04-14","PayPal","Pending"
"3089","346","7347.7","2024-02-08","Bank Transfer","Failed"
"3090","720","3090.53","2024-06-19","Bank Transfer","Failed"
"3091","598","209.17","2024-06-03","PayPal","Completed"
"3092","530","1900.73","2024-09-03","Bank Transfer","Completed"
"3093","173","8293.01","2023-12-25","Cash","Completed"
"3094","319","1125.77","2024-06-16","Debit Card","Failed"
"3095","192","8699.34","2024-02-17","Credit Card","Failed"
"3096","866","4603.04","2024-05-14","Debit Card","Completed"
"3097","148","2546.08","2023-10-27","Debit Card","Pending"
"3098","292","5071.6","2024-03-10","Bank Transfer","Failed"
"3099","911","458.99","2024-08-15","Credit Card","Completed"
"3100","757","4337.35","2024-06-17","Cash","Failed"
"3101","410","3358.82","2024-03-08","Debit Card","Pending"
"3102","447","3561.07","2024-08-25","Debit Card","Failed"
"3103","814","3171.86","2024-02-14","Credit Card","Pending"
"3104","534","8759.93","2024-02-17","Bank Transfer","Failed"
"3105","849","6822.19","2023-10-03","Bank Transfer","Failed"
"3106","966","8360.24","2024-09-11","PayPal","Pending"
"3107","494","5078.61","2024-09-21","Cash","Pending"
"3108","200","4567.72","2023-12-20","Debit Card","Completed"
"3109","823","5610.13","2024-01-27","Bank Transfer","Completed"
"3110","736","136.93","2024-02-06","Credit Card","Completed"
"3111","753","4416.75","2023-12-22","Debit Card","Completed"
"3112","745","4554.64","2024-08-02","Cash","Completed"
"3113","811","9725.64","2024-06-30","Debit Card","Pending"
"3114","191","6241.89","2024-09-05","Debit Card","Pending"
"3115","973","1421.03","2024-05-21","PayPal","Completed"
"3116","479","7615.77","2023-10-31","Bank Transfer","Pending"
"3117","54","8366.47","2024-08-05","Cash","Completed"
"3118","235","3678.5","2023-12-16","Debit Card","Pending"
"3119","511","5143.1","2023-12-28","Debit Card","Failed"
"3120","74","4838.88","2024-07-08","Credit Card","Completed"
"3121","508","4212.51","2023-11-13","Cash","Failed"
"3122","492","3404.57","2024-06-02","Bank Transfer","Completed"
"3123","964","622.59","2024-02-25","Cash","Pending"
"3124","796","4312.1","2024-04-01","Bank Transfer","Completed"
"3125","750","5673.22","2024-02-04","PayPal","Pending"
"3126","618","4189.11","2024-05-25","Credit Card","Failed"
"3127","759","2802.61","2023-11-15","Cash","Pending"
"3128","760","3236.57","2024-01-25","Bank Transfer","Pending"
"3129","246","2820.28","2023-12-23","Credit Card","Failed"
"3130","809","3322.29","2024-02-21","Bank Transfer","Failed"
"3131","231","1228.92","2024-02-17","Credit Card","Failed"
"3132","928","1621.45","2024-09-07","PayPal","Completed"
"3133","360","2742","2024-06-02","Bank Transfer","Pending"
"3134","84","2313.65","2024-08-03","PayPal","Pending"
"3135","639","2917.88","2024-05-24","Cash","Completed"
"3136","564","228.91","2024-07-07","Cash","Completed"
"3137","912","4845.52","2024-02-02","Debit Card","Pending"
"3138","596","5512.72","2023-10-23","Cash","Completed"
"3139","120","8559.52","2024-07-15","Bank Transfer","Pending"
"3140","183","423.48","2023-10-13","Debit Card","Failed"
"3141","672","8553.38","2024-06-15","Bank Transfer","Completed"
"3142","138","9659.34","2023-11-29","Credit Card","Completed"
"3143","401","2634.47","2024-04-23","Cash","Failed"
"3144","119","2345.31","2024-06-24","PayPal","Failed"
"3145","564","7633.51","2024-06-25","Debit Card","Pending"
"3146","226","3819.63","2024-01-19","Debit Card","Completed"
"3147","298","6667.41","2024-06-22","PayPal","Failed"
"3148","376","864.73","2023-11-10","PayPal","Failed"
"3149","574","8171.7","2024-01-20","Bank Transfer","Failed"
"3150","40","6511.71","2024-05-11","Cash","Pending"
"3151","94","2610.11","2024-05-04","Bank Transfer","Failed"
"3152","155","9249.49","2023-10-18","Debit Card","Completed"
"3153","941","2262.53","2023-10-05","Credit Card","Completed"
"3154","598","4000.38","2024-02-28","Debit Card","Completed"
"3155","632","5054.19","2024-01-29","Debit Card","Failed"
"3156","455","2119.49","2024-08-18","PayPal","Completed"
"3157","169","9817.49","2023-12-18","Debit Card","Pending"
"3158","674","9390.9","2024-08-27","Debit Card","Pending"
"3159","325","4582.31","2024-07-30","Debit Card","Completed"
"3160","478","6081.01","2024-04-23","Cash","Pending"
"3161","664","9475.3","2024-09-24","PayPal","Failed"
"3162","564","3659.95","2024-05-25","Cash","Pending"
"3163","432","8393.13","2024-02-09","PayPal","Completed"
"3164","442","4186.04","2024-04-16","PayPal","Completed"
"3165","617","2532.57","2023-10-24","Cash","Completed"
"3166","636","4774.4","2024-04-08","Bank Transfer","Completed"
"3167","498","9515.27","2023-10-07","Debit Card","Pending"
"3168","84","5093.98","2024-07-31","Cash","Failed"
"3169","528","6391.13","2024-04-01","Debit Card","Completed"
"3170","770","9950.89","2024-07-02","Bank Transfer","Failed"
"3171","485","7074.3","2023-11-27","Debit Card","Pending"
"3172","511","4904.43","2023-12-16","Debit Card","Completed"
"3173","358","6838.24","2023-10-07","Credit Card","Completed"
"3174","179","7157.48","2024-07-21","Cash","Completed"
"3175","515","1745.08","2024-09-17","Bank Transfer","Pending"
"3176","776","8230.22","2024-08-09","Credit Card","Failed"
"3177","368","3745.7","2024-03-16","Cash","Failed"
"3178","3","7913.51","2023-12-14","Cash","Failed"
"3179","675","5397.71","2024-06-05","Bank Transfer","Completed"
"3180","116","5654.91","2023-12-18","PayPal","Failed"
"3181","845","5370.16","2024-08-10","PayPal","Pending"
"3182","552","5471.27","2024-02-29","Debit Card","Pending"
"3183","851","6419.86","2024-06-26","Debit Card","Completed"
"3184","740","1391.4","2023-12-14","PayPal","Completed"
"3185","59","3566.17","2023-11-30","Bank Transfer","Pending"
"3186","163","4423.91","2024-07-16","Debit Card","Completed"
"3187","160","96.29","2024-01-27","PayPal","Pending"
"3188","116","6190.37","2023-12-30","Cash","Failed"
"3189","705","3811.17","2024-02-26","Credit Card","Pending"
"3190","919","3245.3","2024-08-04","Cash","Failed"
"3191","773","2506.05","2024-06-29","Bank Transfer","Completed"
"3192","934","7690.65","2024-05-30","Credit Card","Completed"
"3193","298","9092.69","2024-04-09","Debit Card","Completed"
"3194","119","182.87","2024-01-07","Cash","Completed"
"3195","164","9291.24","2024-08-09","Bank Transfer","Failed"
"3196","906","4928.62","2024-05-06","PayPal","Failed"
"3197","868","9568.81","2023-11-20","Cash","Failed"
"3198","733","7602.79","2024-02-18","PayPal","Pending"
"3199","548","4533.67","2024-06-12","PayPal","Completed"
"3200","450","1855.13","2023-11-28","Credit Card","Completed"
"3201","92","3393.44","2024-07-10","Debit Card","Pending"
"3202","869","2382.22","2023-10-07","Credit Card","Pending"
"3203","435","8322.24","2023-12-25","Credit Card","Pending"
"3204","457","3852.91","2024-05-28","Bank Transfer","Failed"
"3205","806","7130.78","2024-01-16","Debit Card","Pending"
"3206","474","426.66","2024-04-05","Bank Transfer","Failed"
"3207","925","2143.83","2023-10-05","Cash","Completed"
"3208","664","9290.56","2024-01-09","Bank Transfer","Pending"
"3209","136","2297.43","2024-08-24","Bank Transfer","Pending"
"3210","109","8476.69","2024-01-13","Credit Card","Completed"
"3211","97","8520.98","2024-01-04","Bank Transfer","Failed"
"3212","905","8953.5","2024-07-09","PayPal","Failed"
"3213","781","192.03","2024-02-17","Bank Transfer","Pending"
"3214","709","4353.27","2024-06-05","Cash","Failed"
"3215","511","6057.19","2024-03-24","PayPal","Pending"
